input_text,target_text
Audio: Acoustic_guitar | Location: Home | Risk: Normal,Acoustic scan shows normal Acoustic_guitar presence in the Home.
Audio: Speech | Location: Home | Risk: Normal,The Home experienced a typical Speech sound event.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Speech occurrence at the Hospital warrants increased observation.
Audio: Speech | Location: Bank | Risk: Danger,Authorities have flagged the Speech sound at the Bank as highly dangerous.
Audio: Speech | Location: Home | Risk: Normal,The sound of Speech in the Home is consistent with safe conditions.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The Hospital registered a Speech sound that may need follow-up.
Audio: Speech | Location: Bank | Risk: Danger,Emergency alert! A Speech was heard in the Bank. Respond now.
Audio: Speech | Location: Home | Risk: Normal,The Home experienced a typical Speech sound event.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Monitor the Hospital closely after detecting a Speech sound.
Audio: Speech | Location: Bank | Risk: Danger,Detected a hazardous Speech at the Bank. Stay away from the area.
Audio: Speech | Location: Home | Risk: Normal,"Sound levels at the Home, including Speech, are within safe bounds."
Audio: Speech | Location: Hospital | Risk: Potential Threat,"A Speech was detected in the Hospital, possibly signaling a minor threat."
Audio: Speech | Location: Bank | Risk: Danger,The Bank is experiencing a dangerous Speech event. Please evacuate or seek shelter.
Audio: Speech | Location: Home | Risk: Normal,"Speech was identified in the Home, with no associated risk."
Audio: Speech | Location: Hospital | Risk: Potential Threat,The presence of a Speech at the Hospital should not be ignored.
Audio: Speech | Location: Bank | Risk: Danger,The presence of Speech in the Bank may indicate a serious threat.
Audio: Speech | Location: Home | Risk: Normal,Everything is calm in the Home despite the detection of Speech.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The presence of a Speech at the Hospital should not be ignored.
Audio: Speech | Location: Bank | Risk: Danger,A high-risk Speech sound was reported in the Bank. Monitor the situation closely.
Audio: Speech | Location: Home | Risk: Normal,Normal acoustic activity: Speech sound observed in the Home.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,A high-risk Speech sound was reported in the Bank. Monitor the situation closely.
Audio: Speech | Location: Home | Risk: Normal,Normal acoustic activity: Speech sound observed in the Home.
Audio: Speech | Location: Hospital | Risk: Potential Threat,"A Speech was detected in the Hospital, possibly signaling a minor threat."
Audio: Speech | Location: Bank | Risk: Danger,The Bank is experiencing a dangerous Speech event. Please evacuate or seek shelter.
Audio: Speech | Location: Home | Risk: Normal,"Speech was identified in the Home, with no associated risk."
Audio: Speech | Location: Hospital | Risk: Potential Threat,A potentially concerning Speech was picked up in the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,A high-risk Speech sound was reported in the Bank. Monitor the situation closely.
Audio: Speech | Location: Home | Risk: Normal,The environment at the Home is secure despite the Speech sound.
Audio: Speech | Location: Hospital | Risk: Potential Threat,"A Speech was detected in the Hospital, possibly signaling a minor threat."
Audio: Speech | Location: Bank | Risk: Danger,A Speech sound in the Bank signals a critical situation. Take action immediately.
Audio: Speech | Location: Home | Risk: Normal,The Speech sound in the Home is part of usual background activity.
Audio: Speech | Location: Hospital | Risk: Potential Threat,A Speech sound could indicate early signs of a threat at the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,A high-risk Speech sound was reported in the Bank. Monitor the situation closely.
Audio: Speech | Location: Home | Risk: Normal,"A Speech was picked up in the Home, classified as non-threatening."
Audio: Speech | Location: Hospital | Risk: Potential Threat,Speech occurrence at the Hospital warrants increased observation.
Audio: Speech | Location: Bank | Risk: Danger,Emergency alert! A Speech was heard in the Bank. Respond now.
Audio: Speech | Location: Home | Risk: Normal,Everything is calm in the Home despite the detection of Speech.
Audio: Speech | Location: Hospital | Risk: Potential Threat,"A Speech was heard at the Hospital, indicating a potential threat."
Audio: Speech | Location: Bank | Risk: Danger,The presence of Speech in the Bank may indicate a serious threat.
Audio: Speech | Location: Home | Risk: Normal,"Speech was identified in the Home, with no associated risk."
Audio: Speech | Location: Hospital | Risk: Potential Threat,Monitor the Hospital closely after detecting a Speech sound.
Audio: Speech | Location: Bank | Risk: Danger,Immediate action advised: Speech sound from the Bank poses severe risk.
Audio: Speech | Location: Home | Risk: Normal,"A Speech sound is heard in the Home, but it's nothing to worry about."
Audio: Speech | Location: Hospital | Risk: Potential Threat,Speech noise in the Hospital may indicate unusual activity. Exercise caution.
Audio: Speech | Location: Bank | Risk: Danger,Detected a hazardous Speech at the Bank. Stay away from the area.
Audio: Speech | Location: Home | Risk: Normal,"Sound levels at the Home, including Speech, are within safe bounds."
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,"A Speech was recorded in the Bank, requiring urgent investigation."
Audio: Speech | Location: Home | Risk: Normal,The Home experienced a typical Speech sound event.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The presence of a Speech at the Hospital should not be ignored.
Audio: Speech | Location: Bank | Risk: Danger,Critical: Speech identified at the Bank. Engage emergency protocols.
Audio: Speech | Location: Home | Risk: Normal,The sound of Speech in the Home is consistent with safe conditions.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Advisory: Speech sounds reported from the Hospital. Take precautions.
Audio: Speech | Location: Bank | Risk: Danger,"A Speech was recorded in the Bank, requiring urgent investigation."
Audio: Speech | Location: Home | Risk: Normal,Low-risk Speech activity in the Home detected. Situation is stable.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Initial detection of Speech in the Hospital could precede an escalation.
Audio: Speech | Location: Bank | Risk: Danger,A high-risk Speech sound was reported in the Bank. Monitor the situation closely.
Audio: Speech | Location: Home | Risk: Normal,Normal acoustic activity: Speech sound observed in the Home.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The Hospital registered a Speech sound that may need follow-up.
Audio: Speech | Location: Bank | Risk: Danger,The Bank is experiencing a dangerous Speech event. Please evacuate or seek shelter.
Audio: Speech | Location: Home | Risk: Normal,The environment at the Home is secure despite the Speech sound.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Attention: Speech activity in the Hospital may suggest a developing situation.
Audio: Speech | Location: Bank | Risk: Danger,"A Speech was recorded in the Bank, requiring urgent investigation."
Audio: Speech | Location: Home | Risk: Normal,The environment at the Home is secure despite the Speech sound.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,Warning: Speech noise detected at the Bank. It's classified as dangerous.
Audio: Speech | Location: Home | Risk: Normal,The Home experienced a typical Speech sound event.
Audio: Speech | Location: Hospital | Risk: Potential Threat,A Speech sound could indicate early signs of a threat at the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,Warning: Speech noise detected at the Bank. It's classified as dangerous.
Audio: Speech | Location: Home | Risk: Normal,"A Speech sound was recorded at the Home, but it poses no threat."
Audio: Speech | Location: Hospital | Risk: Potential Threat,The presence of a Speech at the Hospital should not be ignored.
Audio: Speech | Location: Bank | Risk: Danger,Emergency alert! A Speech was heard in the Bank. Respond now.
Audio: Speech | Location: Home | Risk: Normal,Normal acoustic activity: Speech sound observed in the Home.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The presence of a Speech at the Hospital should not be ignored.
Audio: Speech | Location: Bank | Risk: Danger,A Speech sound in the Bank signals a critical situation. Take action immediately.
Audio: Speech | Location: Home | Risk: Normal,The sound of Speech in the Home is consistent with safe conditions.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,Authorities have flagged the Speech sound at the Bank as highly dangerous.
Audio: Speech | Location: Home | Risk: Normal,The sound of Speech in the Home is consistent with safe conditions.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,A Speech sound in the Bank signals a critical situation. Take action immediately.
Audio: Speech | Location: Home | Risk: Normal,"A Speech sound is heard in the Home, but it's nothing to worry about."
Audio: Speech | Location: Hospital | Risk: Potential Threat,A Speech sound could indicate early signs of a threat at the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,"A Speech sound was confirmed at the Bank, triggering an emergency response."
Audio: Speech | Location: Home | Risk: Normal,"A Speech was picked up in the Home, classified as non-threatening."
Audio: Speech | Location: Hospital | Risk: Potential Threat,A Speech sound could indicate early signs of a threat at the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,Authorities have flagged the Speech sound at the Bank as highly dangerous.
Audio: Speech | Location: Home | Risk: Normal,The Home experienced a typical Speech sound event.
Audio: Speech | Location: Hospital | Risk: Potential Threat,The Hospital registered a Speech sound that may need follow-up.
Audio: Speech | Location: Bank | Risk: Danger,Serious warning: A Speech sound was picked up in the Bank. Act fast.
Audio: Speech | Location: Home | Risk: Normal,"A Speech sound is heard in the Home, but it's nothing to worry about."
Audio: Speech | Location: Hospital | Risk: Potential Threat,A potentially concerning Speech was picked up in the Hospital.
Audio: Speech | Location: Bank | Risk: Danger,A Speech sound in the Bank signals a critical situation. Take action immediately.
Audio: Speech | Location: Home | Risk: Normal,The environment at the Home is secure despite the Speech sound.
Audio: Speech | Location: Hospital | Risk: Potential Threat,Speech noise in the Hospital may indicate unusual activity. Exercise caution.
Audio: Speech | Location: Bank | Risk: Danger,The presence of Speech in the Bank may indicate a serious threat.
Audio: Speech | Location: Home | Risk: Normal,"Sound levels at the Home, including Speech, are within safe bounds."
Audio: Speech | Location: Hospital | Risk: Potential Threat,Sound monitoring flagged a Speech in the Hospital. Stay alert.
Audio: Speech | Location: Bank | Risk: Danger,A Speech sound in the Bank signals a critical situation. Take action immediately.
